Id,Origem de Tráfego,Dispositivo,Página,Valor Simulado
20435,Direct,mobile,3 - Plano de Investimentos,12000
20435,Direct,mobile,2 - Questionário,12000
20436,Direct,mobile,1 - Homepage,12000
20436,Direct,mobile,3 - Plano de Investimentos,12000
20436,Direct,mobile,2 - Questionário,12000
20437,Direct,mobile,1 - Homepage,12000
20437,Direct,mobile,3 - Plano de Investimentos,12000
20437,Direct,mobile,2 - Questionário,12000
20438,Direct,mobile,1 - Homepage,12000
20438,Direct,mobile,3 - Plano de Investimentos,12000
20438,Direct,mobile,2 - Questionário,12000
20439,Direct,mobile,1 - Homepage,12000
20439,Direct,mobile,3 - Plano de Investimentos,12000
20439,Direct,mobile,2 - Questionário,12000
20440,Direct,mobile,1 - Homepage,
20441,Direct,mobile,4 - Cadastro,15000
20441,Direct,mobile,1 - Homepage,15000
20441,Direct,mobile,3 - Plano de Investimentos,15000
20441,Direct,mobile,2 - Questionário,15000
20442,Direct,mobile,1 - Homepage,12000
20442,Direct,mobile,3 - Plano de Investimentos,12000
20442,Direct,mobile,2 - Questionário,12000
20443,Direct,mobile,1 - Homepage,12000
20443,Direct,mobile,3 - Plano de Investimentos,12000
20443,Direct,mobile,2 - Questionário,12000
20444,Direct,mobile,4 - Cadastro,15000
20444,Direct,mobile,1 - Homepage,15000
20444,Direct,mobile,3 - Plano de Investimentos,15000
20444,Direct,mobile,2 - Questionário,15000
20445,Direct,mobile,1 - Homepage,12000
20445,Direct,mobile,3 - Plano de Investimentos,12000
20445,Direct,mobile,2 - Questionário,12000
20446,Direct,mobile,4 - Cadastro,15000
20446,Direct,mobile,1 - Homepage,15000
20446,Direct,mobile,3 - Plano de Investimentos,15000
20446,Direct,mobile,2 - Questionário,15000
20447,Direct,mobile,1 - Homepage,12000
20447,Direct,mobile,3 - Plano de Investimentos,12000
20447,Direct,mobile,2 - Questionário,12000
20448,Direct,mobile,4 - Cadastro,9000
20448,Direct,mobile,1 - Homepage,9000
20448,Direct,mobile,3 - Plano de Investimentos,9000
20448,Direct,mobile,2 - Questionário,9000
20449,Direct,mobile,1 - Homepage,12000
20449,Direct,mobile,3 - Plano de Investimentos,12000
20449,Direct,mobile,2 - Questionário,12000
20450,Direct,mobile,1 - Homepage,12000
20450,Direct,mobile,3 - Plano de Investimentos,12000
20450,Direct,mobile,2 - Questionário,12000
20451,Social,mobile,1 - Homepage,12000
20451,Social,mobile,2 - Questionário,12000
20452,Social,mobile,1 - Homepage,
20453,Social,mobile,1 - Homepage,
20454,Social,mobile,1 - Homepage,
20455,Social,mobile,1 - Homepage,
20456,Social,mobile,1 - Homepage,
20457,Social,mobile,4 - Cadastro,20000
20457,Social,mobile,1 - Homepage,20000
20457,Social,mobile,3 - Plano de Investimentos,20000
20457,Social,mobile,2 - Questionário,20000
20458,Social,mobile,1 - Homepage,
20459,Social,mobile,1 - Homepage,
20460,Social,mobile,4 - Cadastro,20000
20460,Social,mobile,1 - Homepage,20000
20460,Social,mobile,3 - Plano de Investimentos,20000
20460,Social,mobile,2 - Questionário,20000
20461,Social,mobile,1 - Homepage,
20462,Social,mobile,1 - Homepage,12000
20462,Social,mobile,2 - Questionário,12000
20463,Social,mobile,1 - Homepage,12000
20463,Social,mobile,2 - Questionário,12000
20464,Social,mobile,1 - Homepage,12000
20464,Social,mobile,2 - Questionário,12000
20465,Social,mobile,1 - Homepage,
20466,Social,mobile,4 - Cadastro,10000
20466,Social,mobile,1 - Homepage,10000
20466,Social,mobile,3 - Plano de Investimentos,10000
20466,Social,mobile,2 - Questionário,10000
20467,Social,mobile,1 - Homepage,12000
20467,Social,mobile,2 - Questionário,12000
20468,Social,mobile,1 - Homepage,12000
20468,Social,mobile,2 - Questionário,12000
20469,Social,mobile,1 - Homepage,12000
20469,Social,mobile,2 - Questionário,12000
20470,Social,mobile,1 - Homepage,12000
20470,Social,mobile,2 - Questionário,12000
20471,Social,mobile,1 - Homepage,12000
20471,Social,mobile,3 - Plano de Investimentos,12000
20471,Social,mobile,2 - Questionário,12000
20472,Social,mobile,1 - Homepage,10000
20472,Social,mobile,3 - Plano de Investimentos,10000
